job_title,company,url
Infrastructure Program Manager,Microsoft,https://www.monster.com.sg/seeker/job-details?id=5603067&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
L1 Technical Support Office [Ubi | Shift Hour | Up to $2800] - 3775,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5275425&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Demand Generation Rep, ID ENT",Amazon,https://www.monster.com.sg/seeker/job-details?id=4464041&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Telecom BSS/OSS Business Development Leader, ASEAN",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=5588002&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Business Insights Analyst, APJ SSOE Business Insights and Advanced Analytics Team",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4457280&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
L1 Technical Support Office [Ubi | Shift Hour | Up to $2800] - 3775,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5591133&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Document Controller, Data Center Engineering",Amazon,https://www.monster.com.sg/seeker/job-details?id=5593028&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Solution Sales Specialist - SAP on Azure,Microsoft,https://www.monster.com.sg/seeker/job-details?id=5070371&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Solution Sales Specialist - SAP on Azure,Microsoft,https://www.monster.com.sg/seeker/job-details?id=5070363&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Solution Sales Specialist - SAP on Azure,Microsoft,https://www.monster.com.sg/seeker/job-details?id=5070369&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Account Executive, Commercial, Philippines",Salesforce,https://www.monster.com.sg/seeker/job-details?id=4784728&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Specialist Consultant - Cloud Operations,Amazon,https://www.monster.com.sg/seeker/job-details?id=5565705&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Public Sector Strategic Engagements Lead, ASEAN, Industry Solution Sales",Amazon,https://www.monster.com.sg/seeker/job-details?id=5603909&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Solutions Architect, Microsoft Platform",Amazon,https://www.monster.com.sg/seeker/job-details?id=4780787&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior IT Support Administrator,Ca Accountants International Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4748481&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Telecom BSS/OSS Business Development Leader, ASEAN",Amazon,https://www.monster.com.sg/seeker/job-details?id=5582028&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Public Sector Strategic Engagements Lead, ASEAN, Industry Solution Sales",Amazon,https://www.monster.com.sg/seeker/job-details?id=5595030&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Sr. DocumentDB Specialist SA, APAC",Amazon,https://www.monster.com.sg/seeker/job-details?id=4129306&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Development Coach,Kiddo Sports Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5481916&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Solution Architect,Hyperscal Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5600960&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
AWS Cloud Engineer,Ridik Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5482761&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Director, AWS PR Asia Pacific & Japan",Amazon,https://www.monster.com.sg/seeker/job-details?id=4222361&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Partner Business Analyst,Amazon,https://www.monster.com.sg/seeker/job-details?id=5067633&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
L1 Technical Support Office [Ubi | Shift Hour | Up to $2800] - 3775,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5272594&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Consultant,Vmware,https://www.monster.com.sg/seeker/job-details?id=4816802&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Director, AWS PR Asia Pacific & Japan",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4222345&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Specialist Consultant,Amazon,https://www.monster.com.sg/seeker/job-details?id=5557389&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer,R Systems (singapore) Pte Limited,https://www.monster.com.sg/seeker/job-details?id=5484885&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
DevOps Engineer,R Systems (singapore) Pte Limited,https://www.monster.com.sg/seeker/job-details?id=5484887&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Solutions Architect, Microsoft Platform",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4788537&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Solutions Architect, Microsoft Platform",Amazon,https://www.monster.com.sg/seeker/job-details?id=4788709&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Software Developer,Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5589317&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Bioinformatics Specialist (Ref:DSSOPC),National Cancer Centre Of Singapore Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=4945212&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Network Services Program Manager,Microsoft,https://www.monster.com.sg/seeker/job-details?id=5580439&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Solution Specialist - Azure (Public Sector),Microsoft,https://www.monster.com.sg/seeker/job-details?id=5580437&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Desktop/Application Support (No exp welcome),Search Index Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5483280&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Solutions Architect, Microsoft Platform",Amazon,https://www.monster.com.sg/seeker/job-details?id=5582029&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"IT Assistants(Shift Work, Partial Work At Home)",Oaktree Consulting,https://www.monster.com.sg/seeker/job-details?id=5263834&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Infrastructure Sourcing Specialist,"Cloudflare, Pte. Ltd.",https://www.monster.com.sg/seeker/job-details?id=5590399&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
22425005 Development Manager (Python Focused),Citibank N.a.,https://www.monster.com.sg/seeker/job-details?id=5597756&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Enterprise Service Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=4762484&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
22438313 Senior Python Developer,Citibank N.a.,https://www.monster.com.sg/seeker/job-details?id=5597769&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Sales Development Rep,Amazon,https://www.monster.com.sg/seeker/job-details?id=4752981&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Sales Development Rep,Amazon,https://www.monster.com.sg/seeker/job-details?id=4752970&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer (Automation),Recruit Expert Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5282000&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Procurement Category Manager, Data Center Services Procurement",Amazon,https://www.monster.com.sg/seeker/job-details?id=5582034&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Lead/ Senior Systems Engineer (Cloud Infrastructure),Central Provident Fund Board,https://www.monster.com.sg/seeker/job-details?id=4924788&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Technical Architect - Tableau CRM,Salesforce,https://www.monster.com.sg/seeker/job-details?id=4784719&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Account Executive, Vietnam",Salesforce,https://www.monster.com.sg/seeker/job-details?id=5558849&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Commercial Solution Engineer,Vmware,https://www.monster.com.sg/seeker/job-details?id=5583680&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Customer Engineer, Small/Medium Businesses, Google Cloud (Vietnamese) - Singapore",Google Asia Pacific Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5560451&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"SVP / VP, Application Development Lead/Solution Architect, Risk Platform, Middle Office Technology, Technology %26 Operations",DBS Bank Ltd,https://www.monster.com.sg/seeker/cjt/job-vacancy-svp-vp-application-development-lead-solution-architect-risk-platform-middle-office-technology-technology-26-operations-dbs-bank-ltd-singapore-10-12-years-31250039
Principal/ Lead/ Senior Consultant (Software Application),Central Provident Fund Board,https://www.monster.com.sg/seeker/job-details?id=4977625&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Procurement Category Manager, Data Center Services Procurement",Amazon,https://www.monster.com.sg/seeker/job-details?id=5578760&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Consultant - Technology Strategy & Transformation - SG,Deloitte,https://www.monster.com.sg/seeker/job-details?id=5119290&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Technical Trainer,Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=3168583&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer,BGC Group Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5457460&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Public Cloud Solution Engineer (GCP), Technology and Operations",DBS Bank Ltd,https://www.monster.com.sg/seeker/cjt/job-vacancy-public-cloud-solution-engineer-gcp-technology-and-operations-dbs-bank-ltd-singapore-5-8-years-28053749
"Senior Directr, Engineering & Application Development",Jones Lang Lasalle Technology Services Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4058237&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Technical Information Security Officer,Citi,https://www.monster.com.sg/seeker/job-details?id=5557147&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Demand Generation Rep, ID ENT",Amazon,https://www.monster.com.sg/seeker/job-details?id=4462337&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
AWS International Tax Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=4208353&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Windows Partner Specialist Manager, ASEAN",Amazon,https://www.monster.com.sg/seeker/job-details?id=3930304&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Systems Engineer,Ip-tribe (private) Limited,https://www.monster.com.sg/seeker/job-details?id=5153139&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Principal Cloud Engineer,BGC Group Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5457466&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Cloud Engineer,BGC Group Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5457463&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Demand Generation Rep, ID ENT",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4457277&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Analyst Relations Manager, APJ Compute Services",Amazon,https://www.monster.com.sg/seeker/job-details?id=4726110&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Lead / Senior System Analyst (Reality Technologies),National University Of Singapore,https://www.monster.com.sg/seeker/job-details?id=5586379&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"AVP / Senior Associate, Workflow Process Engineer, Future Ready Tech, Technology %26 Operations",DBS Bank Ltd,https://www.monster.com.sg/seeker/cjt/job-vacancy-avp-senior-associate-workflow-process-engineer-future-ready-tech-technology-26-operations-dbs-bank-ltd-singapore-15-18-years-29932493
"Senior Software Engineer, Mobility Analytics",Motional Singapore Pte. Limited,https://www.monster.com.sg/seeker/job-details?id=5573598&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Project Coordinator,Hyperscal Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5564499&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Demand Generation Rep, PH Enterprise",Amazon,https://www.monster.com.sg/seeker/job-details?id=5035343&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Data Center Operations Trainee,Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=3931852&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Mendix - IT Monitoring and Compliance,Siemens Technology,https://www.monster.com.sg/seeker/job-details?id=5550173&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
FSI Content Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=5035342&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Engineer (Security Incident Response),Avensys Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5564188&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Corporate Counsel, AWS Legal",Amazon,https://www.monster.com.sg/seeker/job-details?id=4947270&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Engineer (AWS) - 1,Adecco Personnel Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5472544&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"SCE, Program Manager, Program Manager, SCE",Amazon,https://www.monster.com.sg/seeker/job-details?id=5543406&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Windows Partner Specialist Manager, ASEAN",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=3931847&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Principal Solutions Consultant - Enterprise Information Management Solutions,Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5475483&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Network Engineer x3,Recruit Haus Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5554134&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Lead - Cloud Architect,Vy Systems Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5472163&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"VP, Digital, Data %26 Technology Program Team Lead, CRESA Group Strategy and Solutions, Technology %26 Operation",DBS Bank Ltd,https://www.monster.com.sg/seeker/cjt/job-vacancy-vp-digital-data-26-technology-program-team-lead-cresa-group-strategy-and-solutions-technology-26-operation-dbs-bank-ltd-singapore-8-11-years-32034631
Data Engineer,Recruit Haus Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5554141&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Project Manager,Espire Infolabs (singapore) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4983284&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Machine Learning Engineer,Ntuc Enterprise Nexus Co-operative Limited,https://www.monster.com.sg/seeker/job-details?id=5476450&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Internet Engineer,Newmedia Express Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5475315&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Golang Developer (Backend),Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5475416&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Customer Engineer,D&s Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4965196&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Account Executive- SEA - Public Sector & Strategic Accounts,Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5475344&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IS Cloud Applications Services Specialist,Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5475498&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Account Executive- SEA - Public Sector & Strategic Accounts,Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5475344&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Architect,Sph Media Limited,https://www.monster.com.sg/seeker/job-details?id=4453452&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Client Services Specialist (Services Presales),Ifs Solutions Asia Pacific Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5472172&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Cloud Sales Centre (CSC) Strategy & Operations Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=3900299&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Software Engineer (Fsoftware engineerresh Grad),Rakuten Asia Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5550674&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"SCE, Program Manager, Program Manager, SCE",Amazon,https://www.monster.com.sg/seeker/job-details?id=5540257&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Consultant/Senior Consultant - Technology Strategy & Transformation - SG,Deloitte,https://www.monster.com.sg/seeker/job-details?id=3143492&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
L1 Technical Support Office [Ubi | Shift Hour | Up to $2800] - 3775,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5546588&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Regional Product Executive(BIS),Canon Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4965137&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Technical Project Manager,Nera Telecommunications Ltd,https://www.monster.com.sg/seeker/job-details?id=4706411&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
IT Project Managers(Mindef Projects),Oaktree Consulting,https://www.monster.com.sg/seeker/job-details?id=5475865&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Demand Generation Rep, PH Enterprise",Amazon,https://www.monster.com.sg/seeker/job-details?id=5027758&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Demand Generation Rep, PH Enterprise",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=5027662&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Digital Sustainability Lead,Amazon,https://www.monster.com.sg/seeker/job-details?id=5035340&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
FSI Content Manager – Asia,Amazon,https://www.monster.com.sg/seeker/job-details?id=5027759&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
SOC Advanced Cyber Defense Analyst (AVP),Citi,https://www.monster.com.sg/seeker/job-details?id=4726594&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Director, Business Value Consulting",Outsystems Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5563748&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Cloud Software Engineer, Vice President",JP Morgan Chase & Co.,https://www.monster.com.sg/seeker/job-details?id=4151323&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Manager - Technology Strategy & Transformation - SG,Deloitte,https://www.monster.com.sg/seeker/job-details?id=3143498&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Director - Technology Strategy & Transformation - SG,Deloitte,https://www.monster.com.sg/seeker/job-details?id=3143523&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Manager - Technology Strategy and Transformation - SG,Deloitte,https://www.monster.com.sg/seeker/job-details?id=3143519&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
HR Executive (Resource Planning),Oneconnect Financial Technology (singapore) Co. Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5534779&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Payroll & HR Operations Specialist,Oneconnect Financial Technology (singapore) Co. Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5534780&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Data Center Operations Trainee,Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4301541&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Growth Account Executive, Indonesia",Twilio Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5553804&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Principal Scientist, Oncology Bioinformatics",Esco Aster Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5552696&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Business Development Manager,Amazon,https://www.monster.com.sg/seeker/job-details?id=5025082&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
System Engineer,Gain City Best-electric Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5461620&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Corporate Counsel, AWS Legal",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=5523689&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Analyst Relations Manager, APJ Compute Services",Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=4720309&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Partner Development Manager, SAP APJ Leader",Amazon,https://www.monster.com.sg/seeker/job-details?id=5013842&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
JavaScript Enginer,Msd International Gmbh (singapore Branch),https://www.monster.com.sg/seeker/job-details?id=5473243&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Account Executive, Commercial, Philippines",Salesforce.com Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5461912&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
SRE DevOps Engineer,Prudential Assurance Company Singapore (pte) Limited,https://www.monster.com.sg/seeker/job-details?id=5465370&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Information Technology - Scrum Master (Digital Loyalty Marketing),Singapore Airlines Limited,https://www.monster.com.sg/seeker/job-details?id=5541521&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Architect,Singapore Pools (private) Limited.,https://www.monster.com.sg/seeker/job-details?id=5461320&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Business Development Manager - Data Sovereignty , Government Transformation Team",Amazon,https://www.monster.com.sg/seeker/job-details?id=5027757&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Enterprise Account Executive, Philippines",Salesforce.com Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5461909&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Account Executive, Indonesia (Emerging Small Medium Business)",Salesforce.com Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5461908&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Solution Specialist,Morgan Mckinley Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5466212&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Mobile Application Developer,Sky & F Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5459918&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Data Center Operations Trainee,Amazon,https://www.monster.com.sg/seeker/job-details?id=4289189&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Project Assistant Manager / Manager (Ref 24645),Jobline Resources Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5462577&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud CoE Lead Singapore,Adecco Personnel Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5460371&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Research Fellow: Computational Urban Design,Singapore University Of Technology And Design,https://www.monster.com.sg/seeker/job-details?id=5464539&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Cloud Architect,Amazon,https://www.monster.com.sg/seeker/job-details?id=4408208&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Azure Infra Admin,Flintex Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5536141&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
#SGunitedjobs Cloud Security Developer,Itcan Pte. Limited,https://www.monster.com.sg/seeker/job-details?id=5464263&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Program Lead,Amazon,https://www.monster.com.sg/seeker/job-details?id=4417659&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Digital Sustainability Lead,Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=5027660&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Full Stack Developer,IT Consultancy & Services Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5455344&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Program Manager, APJ SMB",Amazon,https://www.monster.com.sg/seeker/job-details?id=5515306&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Senior Corporate Counsel, AWS Legal",Amazon,https://www.monster.com.sg/seeker/job-details?id=5518183&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Technology Manager,Ca M&e Engineering Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4232919&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Infra Service Delivery Manager (CyberArk),Integrated Health Information Systems Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5460190&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Solution Architect,Ti&m Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5462740&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
"Software Engineer (API, Infrastructure, Site Reliability, DevOps, Cybersecurity)",Garuda Robotics Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5116847&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Senior Solutions Architect,Amazon,https://www.monster.com.sg/seeker/job-details?id=4417666&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Security Engineer Lead,Panasonic Asia Pacific Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5542147&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Partner Development Manager - Global Systems Integrators,Amazon,https://www.monster.com.sg/seeker/job-details?id=5527002&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Mobile Testing,Ridik Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5465012&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
APJ Cloud Sales Centre (CSC) Strategy & Operations Manager,Amazon Web Services (AWS),https://www.monster.com.sg/seeker/job-details?id=3895501&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
Presales Engineer (Cloud / Cybersecurity),Progression Search Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5462686&searchId=89523e9b-a41c-4c28-ae41-fa370f6a9ac4
