job_title,company,url
"FICC Technology: Assistant Vice President / Vice President, Python Software Engineer, FICC Macro Technology Asia, Global Markets Technology",Merrill Lynch Global Services Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5514564&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Counsellor,Hyperscal Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5514073&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Data Analyst,Aaqua Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5512929&searchId=b59972d9-6969-4f2f-b503-16a051718644
Customer Experience Manager,Teads Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5509998&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Cybersecurity Researcher,Acronis Asia Research And Development Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5510047&searchId=b59972d9-6969-4f2f-b503-16a051718644
Salesforce Engagement Manager,Cpr Vision Management Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5510788&searchId=b59972d9-6969-4f2f-b503-16a051718644
Operations Engineer,Toss-ex Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503213&searchId=b59972d9-6969-4f2f-b503-16a051718644
.NET Programmer***,Ethos Search Associates Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5501002&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Identity %26 Access Management Engineer, nexus Venture - SC Ventures",Standard Chartered,https://www.monster.com.sg/seeker/job-details?id=3957131&searchId=b59972d9-6969-4f2f-b503-16a051718644
Principal Data Engineer,Singapore Telecommunications Limited,https://www.monster.com.sg/seeker/job-details?id=4469466&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Software Engineer,Government Technology Agency,https://www.monster.com.sg/seeker/job-details?id=5500473&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Strategic Cloud Engineer - Infrastructure Modernization, Google Cloud - Singapore",Google Asia Pacific Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5425478&searchId=b59972d9-6969-4f2f-b503-16a051718644
IT Security & Compliance Manager,Dynamic Human Capital Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5435959&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior BI Analyst,Gain City Digital Innovations Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503392&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior BI Analyst,Gain City Engineering (m&e) Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5500904&searchId=b59972d9-6969-4f2f-b503-16a051718644
Developer,Ntuc Learninghub Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5499086&searchId=b59972d9-6969-4f2f-b503-16a051718644
Software Developer,Syion Private Limited,https://www.monster.com.sg/seeker/job-details?id=5499328&searchId=b59972d9-6969-4f2f-b503-16a051718644
CCIB DCDA Data Governance Lead,Standard Chartered,https://www.monster.com.sg/seeker/job-details?id=5493732&searchId=b59972d9-6969-4f2f-b503-16a051718644
Software Engineer x10 [ Shenton Way // Training provided] 9157,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5192277&searchId=b59972d9-6969-4f2f-b503-16a051718644
Solutions Architect,Websparks Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5195191&searchId=b59972d9-6969-4f2f-b503-16a051718644
Software Engineer [Entry Level] 2894,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5504993&searchId=b59972d9-6969-4f2f-b503-16a051718644
Junior / Senior R&D Edge Software Engineer,Lite-on Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503102&searchId=b59972d9-6969-4f2f-b503-16a051718644
Native IOS Mobile Developer,Amit Global Solutions (pte.) Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503471&searchId=b59972d9-6969-4f2f-b503-16a051718644
"IT Manager, Cyber Security (1 year contract)",Ntuc Learninghub Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5499087&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Vice President, Global Head of IT Enterprise Architecture",Dhl Express (singapore) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5527341&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Software Engineer,Space Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5513986&searchId=b59972d9-6969-4f2f-b503-16a051718644
Incident Response (Cyber),Morgan Stanley Asia (singapore) Pte.,https://www.monster.com.sg/seeker/job-details?id=5513397&searchId=b59972d9-6969-4f2f-b503-16a051718644
Transportation Category Buyer,Caterpillar Asia Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5510332&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Principal Solutions Architect, DNB Singapore",Amazon,https://www.monster.com.sg/seeker/job-details?id=4689232&searchId=b59972d9-6969-4f2f-b503-16a051718644
Account cum HR Admin [Kaki Bukit|$2700|AP&AR|Xero|Quickbooks]-5685,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4691091&searchId=b59972d9-6969-4f2f-b503-16a051718644
Software Engineer,Dc Frontiers Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5513392&searchId=b59972d9-6969-4f2f-b503-16a051718644
SENIOR SECURITY ENGINEER,Fujitsu Asia Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5499334&searchId=b59972d9-6969-4f2f-b503-16a051718644
Software Engineer/Developer,Skillsforce Management Consultancy Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5500029&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Senior Analyst, APJ business operations Channel",Vmware,https://www.monster.com.sg/seeker/job-details?id=5489766&searchId=b59972d9-6969-4f2f-b503-16a051718644
Digital Experience Strategy Lead - Cognizant Consulting,Cognizant Technology Solutions Asia Pacific Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4480432&searchId=b59972d9-6969-4f2f-b503-16a051718644
AWM Software Engineer – Associate,"Jpmorgan Chase Bank, N.a.",https://www.monster.com.sg/seeker/job-details?id=5512711&searchId=b59972d9-6969-4f2f-b503-16a051718644
Software Engineer & System Integrator,"French Chamber Of Commerce In Singapore, The",https://www.monster.com.sg/seeker/job-details?id=5502898&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Consultant,Microsoft,https://www.monster.com.sg/seeker/job-details?id=4693414&searchId=b59972d9-6969-4f2f-b503-16a051718644
Front Desk Executive,Drum Prodigy Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4229593&searchId=b59972d9-6969-4f2f-b503-16a051718644
Presales Consultant,World Partners Solution Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5502855&searchId=b59972d9-6969-4f2f-b503-16a051718644
Cyber Security Lead,Accenture Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5501494&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Database Specialist Solutions Architect,Amazon,https://www.monster.com.sg/seeker/job-details?id=4680678&searchId=b59972d9-6969-4f2f-b503-16a051718644
Site Reliability Engineer (Cloud),Staffondemand Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5426139&searchId=b59972d9-6969-4f2f-b503-16a051718644
Cloud Engineer (AWS/GCP),Ntuc Enterprise Nexus Co-operative Limited,https://www.monster.com.sg/seeker/job-details?id=5440461&searchId=b59972d9-6969-4f2f-b503-16a051718644
Cloud Network Security Engineer,Infofabrica Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5425336&searchId=b59972d9-6969-4f2f-b503-16a051718644
"IT SOLUTIONS MANAGER, ECOMMERCE AND PACKAGING",Dhl Supply Chain Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5511482&searchId=b59972d9-6969-4f2f-b503-16a051718644
Consultant,Beathchapman (pte. Ltd.),https://www.monster.com.sg/seeker/job-details?id=5514604&searchId=b59972d9-6969-4f2f-b503-16a051718644
Data Analyst,Aaqua Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5512927&searchId=b59972d9-6969-4f2f-b503-16a051718644
PostgreSQL DBA (Junior),Gosstech Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5425509&searchId=b59972d9-6969-4f2f-b503-16a051718644
Java Developer,One North Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5514367&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Infrastructure Engineer,Horizon Software Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503153&searchId=b59972d9-6969-4f2f-b503-16a051718644
Junior Infrastructure Engineer,Horizon Software Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503137&searchId=b59972d9-6969-4f2f-b503-16a051718644
Junior Technical Consultant - CyberSecurity,Horizon Software Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503156&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Technical Consultant - CyberSecurity,Horizon Software Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503138&searchId=b59972d9-6969-4f2f-b503-16a051718644
Devops Engineer (818),Aspire Nxt Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5499340&searchId=b59972d9-6969-4f2f-b503-16a051718644
Infrastructure Engineer,Commontown Private Limited,https://www.monster.com.sg/seeker/job-details?id=5493078&searchId=b59972d9-6969-4f2f-b503-16a051718644
Full Stack Developer,Ox Consultancy Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5492509&searchId=b59972d9-6969-4f2f-b503-16a051718644
7048- Helpdesk & Desktop Support Engineer [Troubleshooting/LAN/WAN/End User/Ubi/Immediate],The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4925561&searchId=b59972d9-6969-4f2f-b503-16a051718644
Staff Software Engineer,Equinix Asia Pacific Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5500705&searchId=b59972d9-6969-4f2f-b503-16a051718644
React JS Lead,Avensys Consulting Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5502968&searchId=b59972d9-6969-4f2f-b503-16a051718644
Front-End Developer (Angular),Life Technologies Holdings Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5077896&searchId=b59972d9-6969-4f2f-b503-16a051718644
Digital Forensics and Incident Response Specialist,Msd International Gmbh (singapore Branch),https://www.monster.com.sg/seeker/job-details?id=4807175&searchId=b59972d9-6969-4f2f-b503-16a051718644
[WSG-VCF] System Engineer,Eps Computer Systems Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5492766&searchId=b59972d9-6969-4f2f-b503-16a051718644
Business Development Manager,Healthmetrics Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5492827&searchId=b59972d9-6969-4f2f-b503-16a051718644
Partnership Manager,Healthmetrics Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5492831&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Indirect Buyer & Planning (6 Months, MRP, ERP Oracle Cloud, Up to $5K)",GMP Recruitment Services (S) Pte Ltd,https://www.monster.com.sg/seeker/cjt/job-vacancy-indirect-buyer-planning-6-months-mrp-erp-oracle-cloud-up-to-5k-gmp-recruitment-services-s-pte-ltd-singapore-1-4-years-31805231
Senior Blockchain Software Engineer,Shareable Assets Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5176324&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Head, Compliance, Conduct, Regulatory Risk",Pragma Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5513984&searchId=b59972d9-6969-4f2f-b503-16a051718644
Digital Technology Manager (Marketing) - EM Pharma Tech,Glaxosmithkline Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5510567&searchId=b59972d9-6969-4f2f-b503-16a051718644
Java Developer - Changi* (BACHELORS IN IT OR COM SCI - MIN 6 MONTHS EXP IN JAVA REQ!),Ntt Data Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5492592&searchId=b59972d9-6969-4f2f-b503-16a051718644
Optics Technical Project Manager,Nokia Solutions And Networks Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5490710&searchId=b59972d9-6969-4f2f-b503-16a051718644
Optics Technical Support Engineer,Nokia Solutions And Networks Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5490713&searchId=b59972d9-6969-4f2f-b503-16a051718644
Regional Human Resource Business Partner (HRBP),Bipo Service (singapore) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5489742&searchId=b59972d9-6969-4f2f-b503-16a051718644
Regional QA Technical Support,Bipo Service (singapore) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5489746&searchId=b59972d9-6969-4f2f-b503-16a051718644
IT Executive,Club Rainbow (singapore),https://www.monster.com.sg/seeker/job-details?id=5064586&searchId=b59972d9-6969-4f2f-b503-16a051718644
Security Advisor - CISSP,Techknowledgey Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5502264&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Java Technical Lead,Envision Digital International Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5501245&searchId=b59972d9-6969-4f2f-b503-16a051718644
CCIB DCDA Data Governance Lead,Standard Chartered Bank (singapore) Limited,https://www.monster.com.sg/seeker/job-details?id=5502571&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Linux/Unix Engineer,Pccw Solutions Insys Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5499552&searchId=b59972d9-6969-4f2f-b503-16a051718644
Software Consultant,Tescom (singapore) Software Systems Testing Pte Ltd.,https://www.monster.com.sg/seeker/job-details?id=5510787&searchId=b59972d9-6969-4f2f-b503-16a051718644
Database Administrator (Cloud),BGC Group Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=4930130&searchId=b59972d9-6969-4f2f-b503-16a051718644
"VP / AVP, Big Data Evangelist, Group Consumer Banking and Big Data Analytics Technology, Technology %26 Operations",DBS Bank Ltd,https://www.monster.com.sg/seeker/cjt/job-vacancy-vp-avp-big-data-evangelist-group-consumer-banking-and-big-data-analytics-technology-technology-26-operations-dbs-bank-ltd-singapore-33201717
PostgreSQL DBA (Senior),Gosstech Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5425511&searchId=b59972d9-6969-4f2f-b503-16a051718644
SAP Monitoring Consultant,Pearl Care Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5491846&searchId=b59972d9-6969-4f2f-b503-16a051718644
ReactJS & Javan/Kotlin Developer(Permanent),Tangspac Consulting Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5490688&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Senior Consultant, Cybersecurity",Ingram Micro Asia Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503248&searchId=b59972d9-6969-4f2f-b503-16a051718644
senior Android Developer,Persolkelly Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5524156&searchId=b59972d9-6969-4f2f-b503-16a051718644
Lead Android Developer,Persolkelly Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5524148&searchId=b59972d9-6969-4f2f-b503-16a051718644
Data Engineer (Ref 24573),Jobline Resources Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5501947&searchId=b59972d9-6969-4f2f-b503-16a051718644
Desktop Engineer/ IT Service Desk,Ncs Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5500048&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Network Virtualisation Engineer – NSX,Horizon Software Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503142&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Direct Buyer, Life Science consumables (6 Months, Excel, Oracle Cloud, Up to $5K",GMP Recruitment Services (S) Pte Ltd,https://www.monster.com.sg/seeker/cjt/job-vacancy-direct-buyer-life-science-consumables-6-months-excel-oracle-cloud-up-to-5k-gmp-recruitment-services-s-pte-ltd-singapore-1-4-years-31805223
Head of Marketing,Novade Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5492364&searchId=b59972d9-6969-4f2f-b503-16a051718644
Product Marketing Manager,Novade Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5492363&searchId=b59972d9-6969-4f2f-b503-16a051718644
Sales Coordinator (Japanese - Speaking),Fcs Careers Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5490732&searchId=b59972d9-6969-4f2f-b503-16a051718644
Deal Desk Manager,Citrix Systems Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5492356&searchId=b59972d9-6969-4f2f-b503-16a051718644
Business Analyst,Cognizant Technology Solutions Asia Pacific Pte. Ltd,https://www.monster.com.sg/seeker/job-details?id=5488749&searchId=b59972d9-6969-4f2f-b503-16a051718644
Lead Engineer - Cloud and Kubernetes,33 Talent Singapore Private Limited,https://www.monster.com.sg/seeker/job-details?id=5431062&searchId=b59972d9-6969-4f2f-b503-16a051718644
Cloud Service Delivery & Support Engineer,Oversea-chinese Banking Corporation Limited,https://www.monster.com.sg/seeker/job-details?id=5438588&searchId=b59972d9-6969-4f2f-b503-16a051718644
Cloud Solutions Architect - Data Engineering,Microsoft Operations Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5428334&searchId=b59972d9-6969-4f2f-b503-16a051718644
Cloud Solutions Architect - Data Engineering,Microsoft Operations Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5428335&searchId=b59972d9-6969-4f2f-b503-16a051718644
Crypto Exchange: Senior Cloud Engineer,B1 Services Hk Limited (singapore Branch),https://www.monster.com.sg/seeker/job-details?id=5425231&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Senior Adviser, Impact(Contract)",Tumalon Katak Salahkar Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5512560&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Cloud Sales Specialist, Azure VMware Solution",Vmware,https://www.monster.com.sg/seeker/job-details?id=5420299&searchId=b59972d9-6969-4f2f-b503-16a051718644
Junior Network Virtualisation Engineer – NSX,Horizon Software Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503139&searchId=b59972d9-6969-4f2f-b503-16a051718644
Customer Success Manager,Zsc Holdings Limited Singapore Branch,https://www.monster.com.sg/seeker/job-details?id=5502747&searchId=b59972d9-6969-4f2f-b503-16a051718644
Systems Engineer (VMWare and Wintel),Percept Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5502204&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Software Consultant,Tescom (singapore) Software Systems Testing Pte Ltd.,https://www.monster.com.sg/seeker/job-details?id=5510779&searchId=b59972d9-6969-4f2f-b503-16a051718644
Data Engineer,Enggsol Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5500781&searchId=b59972d9-6969-4f2f-b503-16a051718644
DevOps Engineer,Pactera Edge Technologies Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5489190&searchId=b59972d9-6969-4f2f-b503-16a051718644
AI/ML Specialist,Amazon,https://www.monster.com.sg/seeker/job-details?id=4680683&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Enablement Manager, Microsoft Optimization and Licensing",Amazon Web Services Singapore Private Limited,https://www.monster.com.sg/seeker/job-details?id=5491934&searchId=b59972d9-6969-4f2f-b503-16a051718644
PEGA Application Architect (Manager - Associate Director),Accenture Sg Services Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5499200&searchId=b59972d9-6969-4f2f-b503-16a051718644
"PEGA Developer - Hire to Train Program (To consider Java, Low-Code, .NET, Front End etc.)",Accenture Sg Services Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5499198&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Enterprise Architect, Information Technology",Cimb Bank Berhad,https://www.monster.com.sg/seeker/job-details?id=5503192&searchId=b59972d9-6969-4f2f-b503-16a051718644
React Native Mobile App Developer,Panasonic Appliances R&d Center Singapore,https://www.monster.com.sg/seeker/job-details?id=5489367&searchId=b59972d9-6969-4f2f-b503-16a051718644
Java Developer,U3 Infotech Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5183490&searchId=b59972d9-6969-4f2f-b503-16a051718644
Business Intelligence Developer | Shipping,Manpower Staffing Services (singapore) Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5503320&searchId=b59972d9-6969-4f2f-b503-16a051718644
Pega Application Developer (Analyst – Associate Manager),Accenture Sg Services Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5499199&searchId=b59972d9-6969-4f2f-b503-16a051718644
Boomi - Inside Sales Engineer (Open To Computer Science Fresh Graduates),Vmware,https://www.monster.com.sg/seeker/job-details?id=5491270&searchId=b59972d9-6969-4f2f-b503-16a051718644
"JD ID TAF_JD_CISEIT_Principal consultant_Compute, Storage & Backup",Idc Technologies (singapore) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5489382&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Associate, DevOps, Olea Venture - SC Ventures",Standard Chartered,https://www.monster.com.sg/seeker/job-details?id=4379392&searchId=b59972d9-6969-4f2f-b503-16a051718644
Solution Architect,Ox Consultancy Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5492503&searchId=b59972d9-6969-4f2f-b503-16a051718644
Distribution Program Manager (Asia Pacific),Red Hat Asia Pacific Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=4862730&searchId=b59972d9-6969-4f2f-b503-16a051718644
.Net Developer,Ytl Powerseraya Pte. Limited,https://www.monster.com.sg/seeker/job-details?id=5033154&searchId=b59972d9-6969-4f2f-b503-16a051718644
L1 Technical Support Office [Ubi | Shift Hour | Up to $2800] - 3775,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5201195&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Backend Developer (AI Start-up),Jobtech Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=4946290&searchId=b59972d9-6969-4f2f-b503-16a051718644
Solution Architect,It Consulting Solutions Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5427182&searchId=b59972d9-6969-4f2f-b503-16a051718644
"AVP, Site Reliability Engineer (Infrastructure), Group Consumer Banking and Big Data Analytics Technology, Technology and Operations) (WD33683)",Dbs Bank Ltd.,https://www.monster.com.sg/seeker/job-details?id=5493350&searchId=b59972d9-6969-4f2f-b503-16a051718644
"VP, Site Reliability Engineer (Infrastructure), Group Consumer Banking and Big Data Analytics Technology, Technology and Operations) (WD33683)",Dbs Bank Ltd.,https://www.monster.com.sg/seeker/job-details?id=5493333&searchId=b59972d9-6969-4f2f-b503-16a051718644
Infrastructure Architect,Dyson Operations Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5489849&searchId=b59972d9-6969-4f2f-b503-16a051718644
IT Application Manager,Drake International (singapore) Limited,https://www.monster.com.sg/seeker/job-details?id=5500631&searchId=b59972d9-6969-4f2f-b503-16a051718644
Assistant Network Manager(Jurong East),Oaktree Consulting,https://www.monster.com.sg/seeker/job-details?id=5502841&searchId=b59972d9-6969-4f2f-b503-16a051718644
OT Security Specialist,Accenture Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5512322&searchId=b59972d9-6969-4f2f-b503-16a051718644
Technical Lead Consultant – ServiceNow,Enable Professional Services (pte.) Ltd.,https://www.monster.com.sg/seeker/job-details?id=5502675&searchId=b59972d9-6969-4f2f-b503-16a051718644
Backend Developer,Ichx Tech Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5499756&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Identity & Access Management Engineer, nexus Venture - SC Ventures",Standard Chartered Bank,https://www.monster.com.sg/seeker/job-details?id=5500036&searchId=b59972d9-6969-4f2f-b503-16a051718644
Data Lab Architect,Amazon,https://www.monster.com.sg/seeker/job-details?id=4115901&searchId=b59972d9-6969-4f2f-b503-16a051718644
Digital Campaigns Specialist,Rgf Talent Solutions Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5491956&searchId=b59972d9-6969-4f2f-b503-16a051718644
Principal Customer Engineer,Microsoft Operations Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5502350&searchId=b59972d9-6969-4f2f-b503-16a051718644
IT Application Manager,Drake International (singapore) Limited,https://www.monster.com.sg/seeker/job-details?id=5500632&searchId=b59972d9-6969-4f2f-b503-16a051718644
Treasury Analyst,Straitdeer Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503551&searchId=b59972d9-6969-4f2f-b503-16a051718644
Software Test Engineer,Hyperscal Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503422&searchId=b59972d9-6969-4f2f-b503-16a051718644
Helpdesk & Desktop IT Support [Ubi / 5 days / up to $5000] 7804,The Supreme Hr Advisory Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5505093&searchId=b59972d9-6969-4f2f-b503-16a051718644
Web Developer,Whooshpro Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5511420&searchId=b59972d9-6969-4f2f-b503-16a051718644
Infrastructure - Container as a Service,Idc Technologies (singapore) Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5489385&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Control engineers (C++, C#, AI and cloud)",Mindteck Singapore Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5428652&searchId=b59972d9-6969-4f2f-b503-16a051718644
Network Architect,Dyson Operations Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5489848&searchId=b59972d9-6969-4f2f-b503-16a051718644
DevOps Engineer,Xylem Water Solutions Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5489186&searchId=b59972d9-6969-4f2f-b503-16a051718644
Technical lead( Java),Web Synergies (s) Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5491840&searchId=b59972d9-6969-4f2f-b503-16a051718644
Senior Customer Success Manager,Qliktech Singapore Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5500776&searchId=b59972d9-6969-4f2f-b503-16a051718644
Dell Technologies Select Enterprise Architect,Dell Global B.v. (singapore Branch),https://www.monster.com.sg/seeker/job-details?id=5501101&searchId=b59972d9-6969-4f2f-b503-16a051718644
Chief Executive Chef,Awadh Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5511858&searchId=b59972d9-6969-4f2f-b503-16a051718644
Test Automation Engineer,Hyperscal Solutions Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5503427&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Information Security & Governance, Analyst / Specialist",Aia Singapore Private Limited,https://www.monster.com.sg/seeker/job-details?id=5502971&searchId=b59972d9-6969-4f2f-b503-16a051718644
Helpdesk & IT Support Engineer,Delteq Pte Ltd,https://www.monster.com.sg/seeker/job-details?id=5499055&searchId=b59972d9-6969-4f2f-b503-16a051718644
"Senior / Engineer, Systems (IT)",Venture Corporation Limited,https://www.monster.com.sg/seeker/job-details?id=4914705&searchId=b59972d9-6969-4f2f-b503-16a051718644
Cyber Security Consultant (Nucleus),Ncs Pte. Ltd.,https://www.monster.com.sg/seeker/job-details?id=5196254&searchId=b59972d9-6969-4f2f-b503-16a051718644
Infrastructure Solutions Specialist,Oversea-chinese Banking Corporation Limited,https://www.monster.com.sg/seeker/job-details?id=5491478&searchId=b59972d9-6969-4f2f-b503-16a051718644
